date,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
2020-03-16,204.08163265306123,112.16227180527385,102.10526315789473,93.02803738317758,74.81296758104739,71.69916434540389,120.554272517321,110.30303030303033,0.0,0.0,15.428571428571429,76.0,200.0,167.5977653631285,135.44018058690745
2020-03-17,102.04081632653062,95.8052738336714,98.94736842105264,100.09345794392524,106.23441396508728,93.42618384401112,115.73210161662816,92.12121212121212,0.0,0.0,26.448979591836732,65.9622641509434,92.0,107.26256983240224,131.3769751693002
2020-03-18,77.55102040816327,101.6470588235294,98.94736842105264,82.42990654205609,118.20448877805488,40.19498607242339,75.94919168591223,87.27272727272728,2.1428571428571423,8.999999999999996,36.367346938775505,65.9622641509434,76.0,98.8826815642458,106.99774266365688
2020-03-19,77.55102040816327,87.62677484787018,94.73684210526316,68.29906542056075,74.81296758104739,63.00835654596099,77.15473441108544,92.12121212121212,0.0,8.368421052631575,20.93877551020408,98.94339622641508,72.0,83.79888268156425,86.68171557562076
2020-03-20,71.42857142857143,82.95334685598377,100.0,64.76635514018692,76.30922693266834,69.52646239554316,79.56581986143186,111.51515151515152,2.1428571428571423,6.631578947368419,28.653061224489793,54.490566037735846,78.0,87.15083798882682,90.74492099322798
2020-03-21,67.34693877551021,95.8052738336714,105.26315789473684,95.38317757009348,149.62593516209478,52.144846796657376,53.04387990762124,106.66666666666669,1.714285714285714,0.0,34.16326530612245,94.64150943396226,82.0,55.3072625698324,48.758465011286674
2020-03-22,74.73529411764706,108.8379705400982,85.39736346516007,104.63667820069205,115.63092269326684,94.76051779935274,98.39479392624727,58.58093525179855,1.473684210526316,7.382297551789075,57.02752293577982,86.625,84.08860759493672,71.07692307692307,63.5868263473054
2020-03-23,79.26470588235294,114.56628477905072,71.85875706214689,87.19723183391004,83.51122194513717,99.8009708737864,51.930585683297174,109.68345323741003,1.842105263157895,8.120527306967983,61.779816513761475,77.385,79.77637130801688,58.153846153846146,83.74850299401199
2020-03-24,61.14705882352941,101.96399345335514,82.27306967984934,97.66089965397924,91.54114713216958,91.73624595469256,80.6290672451193,92.23381294964028,2.210526315789474,9.386064030131823,74.84862385321101,49.665,75.46413502109705,77.53846153846153,79.09580838323355
2020-03-25,65.67647058823529,96.2356792144026,79.1487758945386,88.3598615916955,73.87531172069826,74.59870550161811,105.22776572668111,108.43705035971222,4.052631578947369,5.800376647834273,71.28440366972478,71.61,75.46413502109705,71.07692307692307,93.05389221556888
2020-03-26,61.14705882352941,107.6923076923077,85.39736346516007,94.17301038062284,93.14713216957608,80.6472491909385,113.42733188720172,124.64028776978417,2.947368421052632,7.276836158192089,76.03669724770643,49.665,77.62025316455697,37.153846153846146,77.54491017964072
2020-03-27,58.88235294117647,82.48772504091653,81.2316384180791,94.17301038062284,80.2992518703242,85.68770226537215,86.09544468546638,92.23381294964028,4.421052631578948,10.54613935969868,84.35321100917432,47.355,68.9957805907173,62.99999999999999,85.2994011976048
2020-03-28,61.14705882352941,88.21603927986907,67.69303201506591,105.79930795847751,105.99501246882794,95.76860841423948,94.29501084598698,107.19064748201436,4.052631578947369,7.487758945386062,92.6697247706422,79.69500000000001,49.59071729957806,41.99999999999999,35.67065868263473
2020-03-29,57.322834645669296,74.3076923076923,68.49756097560974,84.86888111888113,0.0,85.25951557093427,75.65137614678899,60.257309941520475,4.042780748663101,7.624413145539902,79.73199329983248,77.39189189189189,49.14893617021277,42.08092485549133,43.39483394833948
2020-03-30,48.503937007874015,56.0,63.46097560975608,99.9825174825175,96.14218009478672,94.94809688581316,67.6880733944954,57.6374269005848,5.727272727272727,10.779342723004689,85.59463986599664,51.59459459459459,57.34042553191489,50.17341040462428,54.96678966789668
2020-03-31,35.275590551181104,52.76923076923077,61.44634146341462,90.6818181818182,0.0,67.82006920415226,71.66972477064219,57.6374269005848,7.748663101604277,7.624413145539902,96.14740368509212,62.81081081081081,57.34042553191489,42.08092485549133,75.21771217712177
2020-04-01,35.275590551181104,49.53846153846153,52.38048780487804,79.05594405594407,144.21327014218008,74.60207612456747,70.34250764525993,64.18713450292398,8.759358288770052,6.7042253521126725,93.80234505862646,97.58108108108108,57.34042553191489,38.84393063583815,69.43173431734317
2020-04-02,35.275590551181104,53.84615384615385,58.42439024390243,116.25874125874128,96.14218009478672,96.88581314878894,57.0703363914373,108.72514619883042,11.117647058823527,11.69953051643192,116.08040201005024,112.16216216216216,55.292553191489354,40.46242774566474,56.413284132841326
2020-04-03,30.866141732283467,43.07692307692307,51.373170731707305,90.6818181818182,104.50236966824644,70.72664359861592,42.47094801223241,39.29824561403509,12.465240641711228,0.0,111.39028475711892,97.58108108108108,53.244680851063826,30.751445086705203,57.859778597785976
2020-04-04,37.480314960629926,48.46153846153846,57.4170731707317,103.47027972027972,0.0,69.75778546712803,49.10703363914373,60.257309941520475,13.139037433155078,11.568075117370883,117.25293132328306,81.87837837837837,55.292553191489354,35.60693641618497,34.715867158671585
2020-04-05,43.44827586206896,37.34200743494424,52.12765957446809,73.23465703971121,0.0,48.09259259259258,73.45116279069768,0.0,14.525469168900804,7.102941176470586,99.68464730290457,89.69491525423729,56.82352941176471,35.764705882352935,37.44186046511628
2020-04-06,39.103448275862064,40.542750929368026,50.04255319148936,98.80866425992782,441.0,66.24074074074073,50.009302325581395,70.57142857142857,33.78016085790885,6.8970588235294095,101.95020746887968,108.51977401129945,83.34117647058824,41.41176470588235,58.40930232558139
2020-04-07,32.58620689655172,43.74349442379182,46.91489361702128,89.50902527075814,0.0,78.03703703703702,48.44651162790698,0.0,33.10455764075067,9.985294117647056,78.16182572614107,75.29943502824858,58.71764705882354,45.17647058823529,64.39999999999999
2020-04-08,28.241379310344826,38.4089219330855,41.70212765957447,80.20938628158846,0.0,58.07407407407406,76.57674418604651,89.14285714285714,15.53887399463807,5.867647058823527,80.42738589211618,71.9774011299435,37.88235294117647,37.647058823529406,68.89302325581396
2020-04-09,28.241379310344826,42.67657992565056,47.95744680851064,94.158844765343,0.0,59.88888888888888,0.0,104.0,9.796246648793566,6.485294117647057,75.89626556016597,80.8361581920904,28.411764705882355,31.999999999999996,38.93953488372093
2020-04-10,45.620689655172406,46.94423791821561,46.91489361702128,105.78339350180508,0.0,63.518518518518505,0.0,0.0,9.458445040214478,5.249999999999998,62.30290456431535,85.26553672316385,26.51764705882353,0.0,29.953488372093023
2020-04-11,34.75862068965517,37.34200743494424,57.340425531914896,102.29602888086646,0.0,67.14814814814814,87.51627906976744,100.28571428571428,9.796246648793566,7.411764705882351,47.57676348547718,76.40677966101696,30.30588235294118,31.999999999999996,23.962790697674414
2020-04-12,8.736,19.48129675810474,37.39203354297694,90.31088082901556,63.88079470198675,75.54603854389724,71.33618233618233,44.27710843373494,21.705882352941178,0.0,50.57203389830509,57.13552361396304,25.681528662420384,16.0,15.82271468144044
2020-04-13,10.92,24.508728179551124,38.11111111111111,72.90155440414509,0.0,106.84368308351182,0.0,60.09036144578313,28.58823529411765,8.147806004618936,45.05508474576271,62.52566735112936,33.70700636942675,22.22222222222222,51.423822714681435
2020-04-14,9.464,18.852867830423943,38.11111111111111,95.75129533678758,0.0,91.73447537473236,33.225071225071225,45.33132530120482,27.529411764705884,7.242494226327943,47.813559322033896,54.97946611909651,32.10191082802548,23.11111111111111,33.62326869806094
2020-04-15,9.464,23.25187032418953,37.39203354297694,90.31088082901556,0.0,61.51605995717347,49.83760683760684,40.06024096385542,33.35294117647059,8.147806004618936,57.00847457627118,104.56878850102667,32.10191082802548,26.666666666666664,35.60110803324099
2020-04-16,42.224,54.67331670822943,60.40251572327044,88.13471502590674,98.27814569536424,55.04068522483942,65.47293447293447,80.12048192771084,5.294117647058823,11.316397228637411,75.39830508474576,72.22792607802874,43.3375796178344,50.666666666666664,94.93628808864264
2020-04-17,50.232,52.78802992518704,71.9077568134172,106.63212435233162,85.99337748344371,51.8029978586724,65.47293447293447,0.0,4.764705882352941,8.147806004618936,81.83474576271186,107.80287474332648,43.3375796178344,71.11111111111111,74.16897506925207
2020-04-18,50.96,58.44389027431422,59.683438155136265,85.95854922279794,122.84768211920527,61.51605995717347,57.655270655270655,80.12048192771084,4.764705882352941,5.9976905311778275,76.3177966101695,65.75975359342915,41.73248407643312,70.22222222222221,51.423822714681435
2020-04-19,29.047131147540988,31.353612167300383,45.61525129982669,94.54430379746836,0.0,71.26933333333335,127.70731707317074,0.0,23.2992700729927,6.461538461538457,60.615514333895455,51.68988764044944,37.78313253012048,0.0,28.363636363636363
2020-04-20,27.61270491803279,41.25475285171103,42.21837088388215,77.9746835443038,0.0,63.52266666666668,0.0,0.0,27.182481751824817,5.6816976127320915,65.21922428330524,72.17078651685394,43.18072289156627,42.93582887700535,61.45454545454545
2020-04-21,24.026639344262296,33.416349809885936,39.30675909878683,90.64556962025316,0.0,61.97333333333334,0.0,0.0,29.124087591240876,9.358090185676383,68.28836424957842,69.24494382022472,47.22891566265061,55.401069518716575,63.48051948051948
2020-04-22,22.95081967213115,28.0532319391635,36.39514731369151,84.79746835443039,241.5686274509804,80.56533333333336,0.0,0.0,29.124087591240876,7.01856763925729,62.15008431703205,87.77528089887642,41.83132530120482,47.783422459893046,58.077922077922075
2020-04-23,22.592213114754102,25.577946768060837,38.33622183708839,85.77215189873418,143.4313725490196,82.11466666666668,0.0,217.00000000000003,58.24817518248175,4.567639257294426,70.59021922428332,53.64044943820225,55.32530120481928,42.24331550802139,53.35064935064935
2020-04-24,23.66803278688525,31.766159695817493,36.39514731369151,84.79746835443039,0.0,110.00266666666668,110.29268292682929,0.0,73.78102189781022,4.010610079575594,63.68465430016864,38.03595505617978,76.91566265060241,36.01069518716577,53.35064935064935
2020-04-25,25.102459016393446,25.577946768060837,41.73310225303293,97.46835443037976,0.0,111.55200000000002,0.0,0.0,25.24087591240876,4.901856763925726,64.45193929173693,61.442696629213486,33.734939759036145,34.62566844919786,45.922077922077925
2020-04-26,24.0343347639485,29.95804195804196,41.63513513513513,91.41307814992028,140.00000000000003,97.4927536231884,0.0,0.0,22.568965517241377,4.508474576271184,53.08648648648648,0.0,35.97222222222222,0.0,36.03364485981309
2020-04-27,19.15236051502146,28.195804195804197,37.945945945945944,92.44019138755982,0.0,119.50724637681158,85.54000000000002,91.76829268292684,32.82758620689655,5.694915254237285,62.31891891891891,85.7632241813602,38.85,43.16666666666667,58.64299065420561
2020-04-28,26.663090128755368,23.34965034965035,40.581081081081074,101.6842105263158,0.0,72.33333333333333,73.47666666666669,63.32012195121952,38.98275862068965,4.627118644067794,59.24144144144144,81.24937027707809,47.483333333333334,33.574074074074076,55.816822429906544
2020-04-29,28.91630901287554,29.51748251748252,30.567567567567565,90.38596491228073,0.0,72.33333333333333,109.66666666666669,84.42682926829269,32.82758620689655,6.762711864406776,76.93693693693693,93.66246851385392,38.85,37.68518518518519,70.65420560747664
2020-04-30,25.912017167381975,21.146853146853147,40.05405405405405,81.14194577352472,0.0,77.05072463768116,0.0,61.48475609756098,45.137931034482754,7.593220338983047,59.24144144144144,66.5793450881612,37.41111111111111,63.03703703703704,67.1214953271028
2020-05-01,28.91630901287554,29.076923076923077,42.16216216216216,92.44019138755982,168.00000000000003,100.63768115942028,0.0,0.0,34.87931034482758,6.644067796610166,57.702702702702695,60.93702770780857,33.09444444444444,34.94444444444445,44.51214953271028
2020-05-02,21.405579399141633,27.755244755244757,40.05405405405405,94.49441786283892,0.0,111.64492753623188,60.31666666666668,0.0,30.775862068965512,6.169491525423726,58.472072072072066,59.80856423173804,27.33888888888889,46.592592592592595,45.21869158878505
2020-05-03,20.78915662650602,30.52727272727272,34.57142857142858,81.1743119266055,0.0,74.29245283018868,210.00000000000003,0.0,25.083333333333332,7.033175355450233,35.79459459459459,83.07399103139014,29.66187050359712,32.66666666666667,32.79158699808796
2020-05-04,23.298192771084334,24.25454545454545,34.04761904761905,70.01284403669725,0.0,67.68867924528301,0.0,105.75539568345324,32.80128205128205,7.298578199052129,44.74324324324324,49.4237668161435,34.34532374100719,35.08641975308642,44.16826003824092
2020-05-05,13.62048192771084,25.509090909090904,33.0,74.07155963302752,0.0,85.84905660377359,0.0,0.0,30.871794871794872,8.890995260663502,52.87837837837838,94.64125560538118,26.539568345323744,31.45679012345679,65.58317399617592
2020-05-06,14.69578313253012,21.745454545454542,38.23809523809524,77.11559633027522,0.0,125.47169811320754,0.0,0.0,25.083333333333332,9.819905213270136,32.54054054054054,84.12556053811659,26.539568345323744,47.18518518518519,47.51434034416826
2020-05-07,15.412650602409636,22.16363636363636,28.28571428571429,75.08623853211009,0.0,92.45283018867924,0.0,104.24460431654676,65.6025641025641,10.21800947867298,47.9972972972973,45.21748878923767,39.02877697841727,50.20987654320988,48.8527724665392
2020-05-08,20.78915662650602,20.909090909090907,34.04761904761905,79.14495412844036,0.0,104.00943396226415,0.0,0.0,59.81410256410256,6.104265402843598,48.810810810810814,60.99103139013453,32.78417266187051,60.49382716049383,48.8527724665392
2020-05-09,10.39457831325301,15.890909090909089,28.80952380952381,96.39449541284404,0.0,150.23584905660377,0.0,0.0,61.743589743589745,6.63507109004739,38.23513513513514,51.526905829596416,28.100719424460433,36.901234567901234,62.23709369024857
2020-05-10,13.214285714285712,16.19871794871795,30.28438228438228,65.05078125,0.0,122.7039627039627,0.0,0.0,58.51393188854488,0.0,27.22222222222222,39.51315789473686,25.8695652173913,36.90304182509506,43.15596330275229
2020-05-11,19.999999999999996,17.477564102564106,31.85081585081585,83.1796875,0.0,119.63636363636364,0.0,0.0,147.36842105263156,6.999999999999997,37.333333333333336,66.8684210526316,35.0,42.532319391634985,55.38348623853211
2020-05-12,16.428571428571427,19.18269230769231,30.806526806526804,77.84765625,0.0,153.37995337995338,0.0,0.0,216.71826625386993,4.666666666666665,35.77777777777778,75.98684210526318,152.17391304347825,43.78326996197719,53.944954128440365
2020-05-13,16.785714285714285,18.330128205128208,36.02797202797203,81.046875,0.0,65.95337995337995,0.0,0.0,110.52631578947368,5.526315789473682,37.333333333333336,74.97368421052634,53.260869565217384,43.78326996197719,61.13761467889908
2020-05-14,17.857142857142854,15.7724358974359,31.328671328671327,68.25,252.0,67.48717948717949,97.27586206896552,0.0,65.01547987616098,7.2456140350877165,33.44444444444444,87.13157894736845,38.04347826086956,58.79467680608366,58.26055045871559
2020-05-15,19.999999999999996,23.44551282051282,33.93939393939394,74.6484375,0.0,58.28438228438228,0.0,0.0,52.01238390092878,7.736842105263155,29.555555555555557,65.85526315789477,41.086956521739125,48.16159695817491,62.57614678899082
2020-05-16,35.71428571428571,22.59294871794872,29.76223776223776,95.9765625,0.0,70.55477855477855,119.72413793103448,0.0,49.84520123839009,9.824561403508769,30.333333333333332,51.671052631578966,39.565217391304344,55.04182509505704,57.54128440366972
2020-05-17,38.30188679245283,19.458483754512635,32.109515260323164,82.64999999999999,0.0,87.81818181818181,0.0,0.0,33.53808353808354,8.867562380038386,32.33443708609271,89.58715596330276,33.54523227383863,46.614814814814814,39.328947368421055
2020-05-18,35.62075471698113,27.79783393501805,30.78994614003591,94.05,0.0,85.27272727272727,0.0,72.31132075471699,31.81818181818182,10.345489443378115,31.29139072847682,109.8165137614679,31.149144254278728,75.18518518518519,73.03947368421053
2020-05-19,29.492452830188675,16.95667870036101,34.30879712746858,52.25,0.0,108.1818181818182,196.0,59.43396226415095,24.50859950859951,11.823416506717848,27.119205298013245,95.36697247706422,24.440097799511,66.91481481481482,69.02631578947368
2020-05-20,26.42830188679245,19.736462093862816,35.188509874326755,81.7,0.0,98.0,0.0,0.0,19.77886977886978,9.458733205374278,28.162251655629134,82.36238532110093,26.35696821515892,75.18518518518519,62.60526315789474
2020-05-21,25.279245283018867,21.68231046931408,32.549371633752244,65.55,0.0,119.63636363636364,0.0,0.0,27.948402948402947,14.77927063339731,34.7682119205298,101.1467889908257,32.58679706601467,47.36666666666667,53.776315789473685
2020-05-22,21.83207547169811,23.072202166064983,36.06822262118492,78.85,0.0,127.27272727272728,0.0,0.0,21.4987714987715,12.41458733205374,24.337748344370866,70.80275229357798,25.39853300733496,45.111111111111114,70.63157894736842
2020-05-23,26.045283018867924,25.296028880866427,43.98563734290844,76.95,0.0,73.81818181818181,0.0,78.25471698113209,15.90909090909091,9.310940499040305,31.986754966887418,80.91743119266056,22.52322738386308,49.62222222222223,58.5921052631579
2020-05-24,18.88524590163934,21.944444444444446,42.041999999999994,76.37194127243066,155.55555555555557,97.86792452830188,0.0,0.0,14.973509933774832,8.331786542923432,28.26444444444444,86.33776091081593,21.68141592920354,29.50819672131148,43.90661478599222
2020-05-25,24.393442622950815,20.0,33.72599999999999,92.45024469820554,0.0,91.42924528301889,0.0,0.0,20.25827814569536,9.50116009280742,32.91555555555555,122.20113851992409,23.415929203539825,42.78688524590165,63.32684824902723
2020-05-26,18.88524590163934,21.666666666666668,34.64999999999999,100.48939641109298,0.0,88.85377358490565,181.99999999999997,0.0,23.78145695364238,8.624129930394428,34.34666666666666,132.82732447817835,27.31858407079646,52.37704918032787,55.72762645914397
2020-05-27,20.45901639344262,15.833333333333334,32.80199999999999,92.45024469820554,0.0,84.99056603773585,0.0,0.0,19.817880794701985,9.208816705336424,23.25555555555555,107.59013282732448,26.01769911504425,58.278688524590166,71.7704280155642
2020-05-28,28.327868852459012,26.38888888888889,31.877999999999993,81.39641109298532,0.0,50.221698113207545,0.0,0.0,21.579470198675494,7.454756380510438,23.25555555555555,96.9639468690702,43.36283185840708,54.59016393442623,75.147859922179
2020-05-29,29.114754098360653,18.055555555555557,29.105999999999995,87.4257748776509,138.44444444444446,77.26415094339623,0.0,0.0,19.817880794701985,10.524361948955914,18.962222222222216,78.36812144212523,33.823008849557525,37.622950819672134,72.6147859922179
2020-05-30,27.93442622950819,16.11111111111111,26.795999999999996,85.41598694942903,0.0,55.37264150943396,0.0,0.0,12.771523178807945,9.354988399071924,0.0,75.71157495256166,20.38053097345133,39.8360655737705,51.505836575875485
2020-05-31,23.41592920353982,16.07407407407407,35.29277566539924,92.79794520547944,0.0,92.76073619631902,0.0,0.0,11.052631578947368,10.967117988394577,26.688654353562,80.78239608801955,22.791808873720136,48.572984749455344,67.54054054054055
2020-06-01,27.50442477876106,20.222222222222214,31.67300380228137,86.1695205479452,0.0,80.16359918200409,125.17037037037038,0.0,14.327485380116958,11.102514506769818,20.72295514511873,78.0440097799511,22.791808873720136,63.51851851851852,80.4054054054054
2020-06-02,23.41592920353982,23.33333333333333,32.57794676806084,64.39041095890411,0.0,91.6155419222904,0.0,73.66055045871559,10.643274853801168,7.1760154738878095,0.0,90.36674816625916,18.061433447098977,45.5838779956427,69.14864864864865
2020-06-03,17.84070796460177,22.29629629629629,35.29277566539924,75.75342465753424,0.0,64.13087934560328,0.0,0.0,9.82456140350877,13.133462282398444,20.408970976253293,62.982885085574566,15.051194539249147,54.551198257080614,73.16891891891892
2020-06-04,28.61946902654867,23.07407407407407,34.840304182509506,71.96575342465754,0.0,83.59918200408998,0.0,0.0,8.596491228070175,9.61315280464216,18.21108179419525,86.25916870415647,15.48122866894198,49.3202614379085,68.3445945945946
2020-06-05,21.929203539823007,17.888888888888886,30.315589353612168,74.80650684931507,0.0,66.42126789366053,0.0,78.63761467889907,8.187134502923977,8.80077369439071,14.757255936675458,72.56723716381417,15.48122866894198,40.352941176470594,66.73648648648648
2020-06-06,25.27433628318584,24.111111111111104,38.00760456273765,87.11643835616438,0.0,81.30879345603272,112.82962962962964,64.70183486238531,7.368421052631579,9.206963249516434,18.21108179419525,88.99755501222494,16.341296928327644,41.10021786492375,50.6554054054054
2020-06-07,24.35523114355231,20.049056603773582,30.97394789579158,86.90398550724638,0.0,85.16666666666669,69.60747663551403,45.5089058524173,6.829268292682927,5.115384615384615,0.0,97.85786802030456,13.517241379310342,26.14511041009464,33.123711340206185
2020-06-08,22.107055961070557,27.339622641509436,34.11623246492986,82.02173913043478,0.0,90.57407407407408,0.0,0.0,10.24390243902439,9.557692307692308,17.917098445595855,46.0507614213198,14.362068965517238,41.69085173501578,55.20618556701032
2020-06-09,16.48661800486618,20.960377358490568,29.17835671342685,65.42210144927536,0.0,56.777777777777786,0.0,36.157760814249365,9.817073170731708,7.942307692307692,0.0,73.39340101522843,14.784482758620689,35.33123028391167,50.605670103092784
2020-06-10,16.861313868613138,18.833962264150948,28.729458917835668,68.35144927536231,0.0,74.35185185185186,63.196261682243,31.17048346055979,11.524390243902438,5.519230769230769,0.0,73.39340101522843,13.517241379310342,37.451104100946374,59.80670103092784
2020-06-11,20.608272506082724,24.605660377358493,26.93386773547094,70.30434782608695,315.0,70.2962962962963,42.13084112149533,41.14503816793893,14.085365853658535,5.788461538461538,23.103626943005175,94.97969543147208,14.784482758620689,38.86435331230284,57.96649484536083
2020-06-12,22.48175182481752,20.049056603773582,39.05410821643286,82.02173913043478,0.0,68.94444444444446,55.86915887850468,51.11959287531806,21.76829268292683,4.846153846153846,25.93264248704663,93.54060913705584,14.362068965517238,22.61198738170347,56.126288659793815
